finding_uid,model_family,method_name,input_scope,repetition,run_id,finding_id,summary,matched_case_id,detection_match,duplicate_of_finding_uid,evidence_quality,fp_cluster_id,cluster_scoring_role,review_notes,final_answer_path
ours_chain_context:gemini_3.1_pro_preview:h21_access_lock_scope:rep_1:F-007,gemini_3.1_pro_preview,ours_chain_context,h21_access_lock_scope,1,ours_chain_context:gemini_3.1_pro_preview:h21_access_lock_scope:rep_1,F-007,Missing privilege check in HMAC wrapper allows bypassing of access control.,,FP,,Sufficient,FPC-0093,FP_CLUSTER_DUP,FP: checked against gt_cases.csv and available evidence_gt hit summaries; no mechanism-specific GT match was established.,C:\Users\anwen\Desktop\vulnerability_detection\src\runs\ours_chain_context\ours_chain_context_gemini\models\gemini_3.1_pro_preview\hackatdac21__h21_access_lock_scope\rep_1\final_answer.json
ours_chain_context:gemini_3.1_pro_preview:h21_access_lock_scope:rep_1:F-008,gemini_3.1_pro_preview,ours_chain_context,h21_access_lock_scope,1,ours_chain_context:gemini_3.1_pro_preview:h21_access_lock_scope:rep_1,F-008,"AXI protection (`prot`) and `lock` signals for the HMAC wrapper are hardcoded to zero, dropping the standard security and privilege context of transactions.",,FP,,Sufficient,FPC-0094,FP_CLUSTER_DUP,FP: checked against gt_cases.csv and available evidence_gt hit summaries; no mechanism-specific GT match was established.,C:\Users\anwen\Desktop\vulnerability_detection\src\runs\ours_chain_context\ours_chain_context_gemini\models\gemini_3.1_pro_preview\hackatdac21__h21_access_lock_scope\rep_1\final_answer.json
ours_chain_context:gemini_3.1_pro_preview:h21_access_lock_scope:rep_1:F-009,gemini_3.1_pro_preview,ours_chain_context,h21_access_lock_scope,1,ours_chain_context:gemini_3.1_pro_preview:h21_access_lock_scope:rep_1,F-009,Soft reset bypasses register locks on HMAC data registers.,,FP,,Sufficient,FPC-0093,FP_CLUSTER_DUP,FP: checked against gt_cases.csv and available evidence_gt hit summaries; no mechanism-specific GT match was established.,C:\Users\anwen\Desktop\vulnerability_detection\src\runs\ours_chain_context\ours_chain_context_gemini\models\gemini_3.1_pro_preview\hackatdac21__h21_access_lock_scope\rep_1\final_answer.json
ours_chain_context:gemini_3.1_pro_preview:h21_access_lock_scope:rep_1:F-010,gemini_3.1_pro_preview,ours_chain_context,h21_access_lock_scope,1,ours_chain_context:gemini_3.1_pro_preview:h21_access_lock_scope:rep_1,F-010,"Sensitive HMAC key registers and control flags are not cleared during reset, leading to data remanence and uninitialized state vulnerabilities.",,FP,,Sufficient,FPC-0093,FP_CLUSTER_DUP,FP: checked against gt_cases.csv and available evidence_gt hit summaries; no mechanism-specific GT match was established.,C:\Users\anwen\Desktop\vulnerability_detection\src\runs\ours_chain_context\ours_chain_context_gemini\models\gemini_3.1_pro_preview\hackatdac21__h21_access_lock_scope\rep_1\final_answer.json
ours_chain_context:gemini_3.1_pro_preview:h21_access_lock_scope:rep_1:F-011,gemini_3.1_pro_preview,ours_chain_context,h21_access_lock_scope,1,ours_chain_context:gemini_3.1_pro_preview:h21_access_lock_scope:rep_1,F-011,"The HMAC wrapper fails to mask or zeroize the internal key hash (`ikey_hash`) when debug mode is active, unlike other sensitive key materials.",,FP,,Sufficient,FPC-0097,FP_CLUSTER_REP,FP: checked against gt_cases.csv and available evidence_gt hit summaries; no mechanism-specific GT match was established.,C:\Users\anwen\Desktop\vulnerability_detection\src\runs\ours_chain_context\ours_chain_context_gemini\models\gemini_3.1_pro_preview\hackatdac21__h21_access_lock_scope\rep_1\final_answer.json
ours_chain_context:gemini_3.1_pro_preview:h21_access_lock_scope:rep_1:F-012,gemini_3.1_pro_preview,ours_chain_context,h21_access_lock_scope,1,ours_chain_context:gemini_3.1_pro_preview:h21_access_lock_scope:rep_1,F-012,"The HMAC key is forced to zero when debug mode is active, completely bypassing cryptographic security.",,FP,,Sufficient,FPC-0097,FP_CLUSTER_DUP,FP: checked against gt_cases.csv and available evidence_gt hit summaries; no mechanism-specific GT match was established.,C:\Users\anwen\Desktop\vulnerability_detection\src\runs\ours_chain_context\ours_chain_context_gemini\models\gemini_3.1_pro_preview\hackatdac21__h21_access_lock_scope\rep_1\final_answer.json
ours_chain_context:gemini_3.1_pro_preview:h21_access_lock_scope:rep_1:F-013,gemini_3.1_pro_preview,ours_chain_context,h21_access_lock_scope,1,ours_chain_context:gemini_3.1_pro_preview:h21_access_lock_scope:rep_1,F-013,Inconsistent debug mode protection leaves ikey_hash exposed.,,FP,,Sufficient,FPC-0098,FP_CLUSTER_REP,FP: checked against gt_cases.csv and available evidence_gt hit summaries; no mechanism-specific GT match was established.,C:\Users\anwen\Desktop\vulnerability_detection\src\runs\ours_chain_context\ours_chain_context_gemini\models\gemini_3.1_pro_preview\hackatdac21__h21_access_lock_scope\rep_1\final_answer.json
ours_chain_context:gemini_3.1_pro_preview:h21_access_lock_scope:rep_1:F-014,gemini_3.1_pro_preview,ours_chain_context,h21_access_lock_scope,1,ours_chain_context:gemini_3.1_pro_preview:h21_access_lock_scope:rep_1,F-014,Missing access control check for HMAC key_hash_bypass configuration.,,FP,,Sufficient,FPC-0093,FP_CLUSTER_DUP,FP: checked against gt_cases.csv and available evidence_gt hit summaries; no mechanism-specific GT match was established.,C:\Users\anwen\Desktop\vulnerability_detection\src\runs\ours_chain_context\ours_chain_context_gemini\models\gemini_3.1_pro_preview\hackatdac21__h21_access_lock_scope\rep_1\final_answer.json
ours_chain_context:gemini_3.1_pro_preview:h21_access_lock_scope:rep_1:F-015,gemini_3.1_pro_preview,ours_chain_context,h21_access_lock_scope,1,ours_chain_context:gemini_3.1_pro_preview:h21_access_lock_scope:rep_1,F-015,"Register lock logic in `acct_wrapper` is bypassed for certain access control memory locations due to a bit-width mismatch, allowing permanent unauthorized writes.",,FP,,Sufficient,FPC-0095,FP_CLUSTER_DUP,FP: checked against gt_cases.csv and available evidence_gt hit summaries; no mechanism-specific GT match was established.,C:\Users\anwen\Desktop\vulnerability_detection\src\runs\ours_chain_context\ours_chain_context_gemini\models\gemini_3.1_pro_preview\hackatdac21__h21_access_lock_scope\rep_1\final_answer.json
ours_chain_context:gemini_3.1_pro_preview:h21_access_lock_scope:rep_1:F-016,gemini_3.1_pro_preview,ours_chain_context,h21_access_lock_scope,1,ours_chain_context:gemini_3.1_pro_preview:h21_access_lock_scope:rep_1,F-016,Missing reset for the security-critical `key_hash_bypass` register and lock bypass via soft reset in `hmac_wrapper`.,,FP,,Sufficient,FPC-0093,FP_CLUSTER_DUP,FP: checked against gt_cases.csv and available evidence_gt hit summaries; no mechanism-specific GT match was established.,C:\Users\anwen\Desktop\vulnerability_detection\src\runs\ours_chain_context\ours_chain_context_gemini\models\gemini_3.1_pro_preview\hackatdac21__h21_access_lock_scope\rep_1\final_answer.json
ours_chain_context:gemini_3.1_pro_preview:h21_access_lock_scope:rep_1:F-017,gemini_3.1_pro_preview,ours_chain_context,h21_access_lock_scope,1,ours_chain_context:gemini_3.1_pro_preview:h21_access_lock_scope:rep_1,F-017,Unsafe localized soft resets allow bypassing of register locks and access control configurations.,,FP,,Sufficient,FPC-0099,FP_CLUSTER_REP,FP: checked against gt_cases.csv and available evidence_gt hit summaries; no mechanism-specific GT match was established.,C:\Users\anwen\Desktop\vulnerability_detection\src\runs\ours_chain_context\ours_chain_context_gemini\models\gemini_3.1_pro_preview\hackatdac21__h21_access_lock_scope\rep_1\final_answer.json
ours_chain_context:gemini_3.1_pro_preview:h21_access_lock_scope:rep_1:F-018,gemini_3.1_pro_preview,ours_chain_context,h21_access_lock_scope,1,ours_chain_context:gemini_3.1_pro_preview:h21_access_lock_scope:rep_1,F-018,"Unsafe debug behavior in HMAC wrapper zeroes cryptographic keys, and an out-of-bounds array reference in Account wrapper bypasses register lock checks.",,FP,,Sufficient,FPC-0093,FP_CLUSTER_DUP,FP: checked against gt_cases.csv and available evidence_gt hit summaries; no mechanism-specific GT match was established.,C:\Users\anwen\Desktop\vulnerability_detection\src\runs\ours_chain_context\ours_chain_context_gemini\models\gemini_3.1_pro_preview\hackatdac21__h21_access_lock_scope\rep_1\final_answer.json
ours_chain_context:gemini_3.1_pro_preview:h21_access_lock_scope:rep_1:F-019,gemini_3.1_pro_preview,ours_chain_context,h21_access_lock_scope,1,ours_chain_context:gemini_3.1_pro_preview:h21_access_lock_scope:rep_1,F-019,The access control matrix contains a critical privilege escalation flaw where granting access to the HMAC peripheral automatically bypasses permissions to grant access to the PKT (fuse) peripheral.,H21-005,TP,,Sufficient,,TP,Matched H21-005: reports HMAC access granting PKT access regardless of PKT configuration.,C:\Users\anwen\Desktop\vulnerability_detection\src\runs\ours_chain_context\ours_chain_context_gemini\models\gemini_3.1_pro_preview\hackatdac21__h21_access_lock_scope\rep_1\final_answer.json
ours_chain_context:gemini_3.1_pro_preview:h21_access_lock_scope:rep_1:F-020,gemini_3.1_pro_preview,ours_chain_context,h21_access_lock_scope,1,ours_chain_context:gemini_3.1_pro_preview:h21_access_lock_scope:rep_1,F-020,"AXI-Lite protection signals (PROT) are incorrectly tied off to zero, stripping privilege and security metadata and potentially forcing accesses to appear as Secure/Unprivileged.",,FP,,Sufficient,FPC-0100,FP_CLUSTER_REP,FP: checked against gt_cases.csv and available evidence_gt hit summaries; no mechanism-specific GT match was established.,C:\Users\anwen\Desktop\vulnerability_detection\src\runs\ours_chain_context\ours_chain_context_gemini\models\gemini_3.1_pro_preview\hackatdac21__h21_access_lock_scope\rep_1\final_answer.json
ours_chain_context:gemini_3.1_pro_preview:h21_access_lock_scope:rep_1:F-021,gemini_3.1_pro_preview,ours_chain_context,h21_access_lock_scope,1,ours_chain_context:gemini_3.1_pro_preview:h21_access_lock_scope:rep_1,F-021,Out-of-bounds index on register lock signal bypasses the lock mechanism for access control memory.,,FP,,Sufficient,FPC-0095,FP_CLUSTER_DUP,FP: checked against gt_cases.csv and available evidence_gt hit summaries; no mechanism-specific GT match was established.,C:\Users\anwen\Desktop\vulnerability_detection\src\runs\ours_chain_context\ours_chain_context_gemini\models\gemini_3.1_pro_preview\hackatdac21__h21_access_lock_scope\rep_1\final_answer.json
ours_chain_context:gemini_3.1_pro_preview:h21_access_lock_scope:rep_1:F-022,gemini_3.1_pro_preview,ours_chain_context,h21_access_lock_scope,1,ours_chain_context:gemini_3.1_pro_preview:h21_access_lock_scope:rep_1,F-022,"The HMAC wrapper module does not clear sensitive key registers (key0) upon system reset, potentially allowing key leakage or unauthorized reuse across security boundaries.",,FP,,Sufficient,FPC-0101,FP_CLUSTER_REP,FP: checked against gt_cases.csv and available evidence_gt hit summaries; no mechanism-specific GT match was established.,C:\Users\anwen\Desktop\vulnerability_detection\src\runs\ours_chain_context\ours_chain_context_gemini\models\gemini_3.1_pro_preview\hackatdac21__h21_access_lock_scope\rep_1\final_answer.json
ours_chain_context:gemini_3.1_pro_preview:h21_access_lock_scope:rep_1:F-023,gemini_3.1_pro_preview,ours_chain_context,h21_access_lock_scope,1,ours_chain_context:gemini_3.1_pro_preview:h21_access_lock_scope:rep_1,F-023,Typographical error and bitwidth mismatch in register lock control allows bypass of write protection for access control memory.,,FP,,Sufficient,FPC-0095,FP_CLUSTER_DUP,FP: checked against gt_cases.csv and available evidence_gt hit summaries; no mechanism-specific GT match was established.,C:\Users\anwen\Desktop\vulnerability_detection\src\runs\ours_chain_context\ours_chain_context_gemini\models\gemini_3.1_pro_preview\hackatdac21__h21_access_lock_scope\rep_1\final_answer.json
ours_chain_context:gemini_3.1_pro_preview:h21_access_lock_scope:rep_1:F-024,gemini_3.1_pro_preview,ours_chain_context,h21_access_lock_scope,1,ours_chain_context:gemini_3.1_pro_preview:h21_access_lock_scope:rep_1,F-024,"The jtag_unlock signal is used in the reset condition of reglk_mem, allowing a debug interface to improperly clear system register locks.",,FP,,Sufficient,FPC-0102,FP_CLUSTER_REP,FP: checked against gt_cases.csv and available evidence_gt hit summaries; no mechanism-specific GT match was established.,C:\Users\anwen\Desktop\vulnerability_detection\src\runs\ours_chain_context\ours_chain_context_gemini\models\gemini_3.1_pro_preview\hackatdac21__h21_access_lock_scope\rep_1\final_answer.json
ours_chain_context:gemini_3.1_pro_preview:h21_access_lock_scope:rep_1:F-025,gemini_3.1_pro_preview,ours_chain_context,h21_access_lock_scope,1,ours_chain_context:gemini_3.1_pro_preview:h21_access_lock_scope:rep_1,F-025,"The AXI PROT (protection) signals are incorrectly tied off to zero for the register lock peripheral, stripping privilege and security context from transactions.",,FP,,Sufficient,FPC-0094,FP_CLUSTER_DUP,FP: checked against gt_cases.csv and available evidence_gt hit summaries; no mechanism-specific GT match was established.,C:\Users\anwen\Desktop\vulnerability_detection\src\runs\ours_chain_context\ours_chain_context_gemini\models\gemini_3.1_pro_preview\hackatdac21__h21_access_lock_scope\rep_1\final_answer.json
ours_chain_context:gemini_3.1_pro_preview:h21_access_lock_scope:rep_1:F-026,gemini_3.1_pro_preview,ours_chain_context,h21_access_lock_scope,1,ours_chain_context:gemini_3.1_pro_preview:h21_access_lock_scope:rep_1,F-026,"Unsafe debug behavior: The debug signal `jtag_unlock` resets the register lock bits to zero, bypassing hardware write protections for multiple secure peripherals without wiping their sensitive state.",,FP,,Sufficient,FPC-0103,FP_CLUSTER_REP,FP: checked against gt_cases.csv and available evidence_gt hit summaries; no mechanism-specific GT match was established.,C:\Users\anwen\Desktop\vulnerability_detection\src\runs\ours_chain_context\ours_chain_context_gemini\models\gemini_3.1_pro_preview\hackatdac21__h21_access_lock_scope\rep_1\final_answer.json
ours_chain_context:gemini_3.1_pro_preview:h21_access_lock_scope:rep_1:F-027,gemini_3.1_pro_preview,ours_chain_context,h21_access_lock_scope,1,ours_chain_context:gemini_3.1_pro_preview:h21_access_lock_scope:rep_1,F-027,Missing access control and register lock checks in the HMAC peripheral wrapper allow unauthorized state updates.,,FP,,Sufficient,FPC-0093,FP_CLUSTER_DUP,FP: checked against gt_cases.csv and available evidence_gt hit summaries; no mechanism-specific GT match was established.,C:\Users\anwen\Desktop\vulnerability_detection\src\runs\ours_chain_context\ours_chain_context_gemini\models\gemini_3.1_pro_preview\hackatdac21__h21_access_lock_scope\rep_1\final_answer.json
ours_chain_context:gemini_3.1_pro_preview:h21_access_lock_scope:rep_1:F-028,gemini_3.1_pro_preview,ours_chain_context,h21_access_lock_scope,1,ours_chain_context:gemini_3.1_pro_preview:h21_access_lock_scope:rep_1,F-028,"The register lock state (`reglk_mem`) can be completely cleared by the `jtag_unlock` debug signal, effectively bypassing register locks via a debug interface.",,FP,,Sufficient,FPC-0102,FP_CLUSTER_DUP,FP: checked against gt_cases.csv and available evidence_gt hit summaries; no mechanism-specific GT match was established.,C:\Users\anwen\Desktop\vulnerability_detection\src\runs\ours_chain_context\ours_chain_context_gemini\models\gemini_3.1_pro_preview\hackatdac21__h21_access_lock_scope\rep_1\final_answer.json
ours_chain_context:gemini_3.1_pro_preview:h21_access_lock_scope:rep_1:F-029,gemini_3.1_pro_preview,ours_chain_context,h21_access_lock_scope,1,ours_chain_context:gemini_3.1_pro_preview:h21_access_lock_scope:rep_1,F-029,"Hardcoded AXI protection (`prot`) signals to `'0` force all transactions to be treated as Secure, bypassing potential security state isolation.",,FP,,Sufficient,FPC-0104,FP_CLUSTER_REP,FP: checked against gt_cases.csv and available evidence_gt hit summaries; no mechanism-specific GT match was established.,C:\Users\anwen\Desktop\vulnerability_detection\src\runs\ours_chain_context\ours_chain_context_gemini\models\gemini_3.1_pro_preview\hackatdac21__h21_access_lock_scope\rep_1\final_answer.json
ours_chain_context:gemini_3.1_pro_preview:h21_access_lock_scope:rep_1:F-030,gemini_3.1_pro_preview,ours_chain_context,h21_access_lock_scope,1,ours_chain_context:gemini_3.1_pro_preview:h21_access_lock_scope:rep_1,F-030,"The access control wrapper (acct_wrapper) resets to a permissive fail-open state, allowing an unsafe localized reset to bypass register locks.",H21-042,Duplicate,ours_chain_context:gemini_3.1_pro_preview:h21_access_lock_scope:rep_1:F-001,Sufficient,,TP_DUPLICATE,Duplicate of ours_chain_context:gemini_3.1_pro_preview:h21_access_lock_scope:rep_1:F-001: same run reports H21-042 again. Matched H21-042: reports access-control values reset to full access.,C:\Users\anwen\Desktop\vulnerability_detection\src\runs\ours_chain_context\ours_chain_context_gemini\models\gemini_3.1_pro_preview\hackatdac21__h21_access_lock_scope\rep_1\final_answer.json
